"astro-ph/0411389","Stefano Vercellone","S. Vercellone (IASF/CNR, Milano), S. Soldi (ISDC, Versoix), A.W. Chen
  (CIFS, Torino & IASF/CNR, Milano), M. Tavani (IASF/CNR, Roma & CIFS, Torino)","The Duty-cycle of Gamma-ray Blazars: a New Approach, New Results","6 pages, 3 figures, to appear in the proceedings of the Gamma 2004
  Symposium on High Energy Gamma Ray Astronomy, Heidelberg, July 2004 (AIP
  Proceedings Series). More detailed results are presented in Vercellone et
  al., 2004, MNRAS, 353, 890","Mon.Not.Roy.Astron.Soc. 353 (2004) 890; AIP Conf.Proc. 745 (2005)
  493-498","10.1111/j.1365-2966.2004.08119.x",,"astro-ph",,"  We study several properties of blazars detected in the gamma-ray energy range
by comparing the EGRET sources with a sample of radio blazars which can be
considered possible gamma-ray candidates. We define three classes:
non-gamma-ray blazars, blazars with quasi-steady gamma-ray emission, and
gamma-ray blazars with substantial activity level. By combining the information
of detected and candidate AGNs, we characterise the blazar activity, including
the discovery of a region of consistency between the gamma-ray flaring
duty-cycle and the recurrence time between flares. We also find a possible
relation between the activity index of FSRQs and their black hole mass.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 09:02:28 GMT""}]","2009-11-10"
"astro-ph/0411390","Denis Burgarella","D. Burgarella, V. Buat, T. Small, T.A. Barlow, S. Boissier, A. Gil de
  Paz, T.M. Heckman, B.F. Madore, D.C. Martin, R.M. Rich, L. Bianchi, Y.-I.
  Byun, J. Donas, K. Forster, P.G. Friedman, P.N. Jelinsky, Y.-W. Lee, R.F.
  Malina, B.Milliard, P.Morrissey, S.G. Neff, D.Schiminovich, O.H.W. Siegmund,
  A.S. Szalay, B.Y. Welsh and T.K. Wyder","GALEX UV Spectroscopy and Deep Imaging of LIRGs in the ELAIS S1 field","This paper has been published as part of the GALEX ApJL Special Issue
  (ApJ 619, L63)",,"10.1086/423894",,"astro-ph",,"  The ELAIS S1 field was observed by GALEX in both its Wide Spectroscopic and
Deep Imaging Survey modes. This field was previously observed by the Infrared
Space Observatory and we made use of the catalogue of multi-wavelength data
published by the ELAIS consortium to select galaxies common to the two samples.
Among the 959 objects with GALEX spectroscopy, 88 are present in the ELAIS
catalog and 19 are galaxies with an optical spectroscopic redshift. The
distribution of redshifts covers the range $0<z<1.6$. The selected galaxies
have bolometric IR luminosities $10<Log(L_{IR})<13$ (deduced from the $15 \mu
m$ flux using ISOCAM) which means that we cover a wide range of galaxies from
normal to Ultra Luminous IR Galaxies. The mean ($\sigma$) UV luminosity (not
corrected for extinction) amounts to $Log(\lambda.L_{1530}) = 9.8 (0.6)$
$L_\sun$ for the low-z ($z \le 0.35$) sample. The UV slope $\beta$ (assuming
$f_\lambda \propto \lambda^\beta$) correlates with the GALEX FUV-NUV color if
the sample is restricted to galaxies below $z < 0.1$. Taking advantage of the
UV and IR data, we estimate the dust attenuation from the IR/UV ratio and
compare it to the UV slope $\beta$. We find that it is not possible to uniquely
estimate the dust attenuation from $\beta$ for our sample of galaxies. These
galaxies are highly extinguished with a median value $A_{FUV} = 2.7 \pm 0.8$.
Once the dust correction applied, the UV- and IR-based SFRs correlate. For the
closest galaxy with the best quality spectrum, we see a feature consistent with
being produced by a bump near 220nm in the attenuation curve.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 10:19:27 GMT""},{""version"":""v2"",""created"":""Mon, 22 Nov 2004 13:19:27 GMT""},{""version"":""v3"",""created"":""Wed, 20 Apr 2005 09:13:49 GMT""}]","2017-03-22"
"astro-ph/0411391","Stephane Arnouts","S. Arnouts, D. Schiminovich, O. Ilbert, L. Tresse, B. Milliard, M.
  Treyer, S. Bardelli, T. Budavari, T. K. Wyder, E. Zucca and GALEX-VVDS
  collaboration","The GALEX-VVDS Measurement of the Evolution of the 1500A Luminosity
  Function","4 pages, 4 figures. This paper will be published as part of the
  Galaxy Evolution Explorer (GALEX) Astrophysical Journal Letters Special
  Issue.Links to the full set of papers will be available at :
  http://www.galex.caltech.edu/PUBLICATIONS/ after November 22, 2004",,"10.1086/426733",,"astro-ph",,"  We present the first measurement of the galaxy luminosity function at 1500A
between 0.2<z<1.2 based on GALEX-VVDS observations (1000 spectroscopic
redshifts for galaxies with NUV<24.5) and at higher z using existing datasets.
Our main results are summarized as follows :
  (i) luminosity evolution is observed with Delta(Mstar)=-2.0 mag between z=0
and z=1 and Delta(Mstar)=-1.0mag between z=1 and z=3. This confirms that the
star formation activity was significantly higher in the past.
  (ii) the LF slopes vary between -1.2< alpha <-1.65, with a marginally
significant hint of increase at higher z.
  (iii) we split the sample in three restframe (B-I) intervals providing an
approximate spectral type classification: Sb-Sd, Sd-Irr and unobscured
starbursts. We find that the bluest class evolves less strongly in luminosity
than the two other classes. On the other hand their number density increases
sharply with z (15% in the local universe to 55% at z=1) while that of the
reddest classes decreases.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 09:33:41 GMT""}]","2016-08-30"
"astro-ph/0411392","Nikos Prantzos","Nikos Prantzos (Institut d'Astrophysique de Paris)","The early phases of Milky Way's chemical evolution","10 pages, 4 figures, Review talk in Nuclei in the Cosmos VIII (Eds.
  L. Buchmann et al.) to appear in NuclPhys A","Nucl.Phys. A758 (2005) 249-258","10.1016/j.nuclphysa.2005.05.176",,"astro-ph",,"  The earliest phases of the chemical evolution of our Galaxy are analysed in
the light of the recent VLT results (concerning abundance patterns in the most
metal-poor stars of the Galactic halo) and of stellar nucleosynthesis
calculations. It is argued that: 1) the unexpected abundance patterns observed
in Pop. II stars are not the imprints of an early generation of supermassive
Pop. III stars; 2) among the various suggestions made to exlain the observed
abundance patterns, nucleosynthesis in asymmetric supernova explosions appears
most promising. In the latter case, an indirect correlation between asymmetry
and metallicity is suggested by the data. Finally, the VLT data confirm two old
``puzzles'': the existence of primary N early in Galaxy's evolution (which
constrains the mixing of protons with He-burning products in massive stars) and
the absence of dispersion in abundance ratios, at least up to the Fe peak, in
the early Galaxy (which bears on the timescales of homogeneisation of the
interstellar medium, but also on yield variations among massive stars).
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 10:45:26 GMT""}]","2009-11-10"
"astro-ph/0411393","Orkan Umurhan","O. M. Umurhan, G. Shaviv","On the nature of the hydrodynamic stability of accretion disks","Submitted to A+A Letters on November 15, 2004. 4 pages, no figures.
  Accepted January 20, 2005. Section 3 rewritten and references updated",,"10.1051/0004-6361:200500006",,"astro-ph",,"  The linear stability of accretion disks is revisited. The governing equations
are expanded asymptotically and solved to first order in the expansion
parameter $\epsilon$ defined by the ratio of the disk's vertical thickness to
its radial extent. Algebraically growing solutions are found for global
perturbations on the radial accretion flow of thin inviscid compressible
Keplerian disks. The algebraic temporal behavior is exhibited in the vertical
velocities and the thermodynamic variables and has the form $t\sin\Omega_0 t$
locally in the disk where $\Omega_0$ is the Keplerian rotation rate. The
physical implications and relations to the Solberg-Hoiland stability criteria
are discussed.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 10:55:55 GMT""},{""version"":""v2"",""created"":""Sun, 30 Jan 2005 12:58:53 GMT""}]","2009-11-10"
"astro-ph/0411394","Asko Jokinen","Kari Enqvist, Asko Jokinen, Anupam Mazumdar, Tuomas Multamaki and
  Antti Vaihkonen","Non-Gaussianity from Preheating","4 pages ReVTeX4, discussion and references added, conclusions
  unchanged","Phys.Rev.Lett. 94 (2005) 161301","10.1103/PhysRevLett.94.161301","HIP-2004-62/TH, NORDITA-2004-91","astro-ph gr-qc hep-ph hep-th",,"  We consider a two-field model for inflation where the second order metric
perturbations can be amplified by a parametric resonance during preheating. We
demonstrate that there can arise a considerable enhancement of non-Gaussianity
sourced by the local terms generated through the coupled perturbations. We
argue that the non-Gaussianity parameter could be as large as f_{NL} ~ 50. Our
results may provide a useful test of preheating in future CMB experiments.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 12:16:30 GMT""},{""version"":""v2"",""created"":""Fri, 18 Mar 2005 08:23:37 GMT""}]","2007-05-23"
"astro-ph/0411395","Fabien L. Casse","Fabien Casse (APC - Univ. Paris 7) & Alexandre Marcowith (CESR)","Astroparticle yield and transport from extragalactic jet terminal shocks","To be published in Astroparticle Physics","Astropart.Phys. 23 (2005) 31-56","10.1016/j.astropartphys.2004.11.003",,"astro-ph",,"  The present paper deals with the yield and transport of high-energy particle
within extragalactic jet terminal shocks, also known as hotspots. We
investigate in some details the cosmic ray, neutrinos and high-energy photons
yield in hotspots of powerful FRII radio-galaxies by scanning all known spatial
transport regimes, adiabatic and radiative losses as well as Fermi acceleration
process. Since both electrons and cosmic rays are prone to the same type of
acceleration, we derive analytical estimates of the maximal cosmic ray energy
attainable in both toroidal and poloidal magnetic field dominated shock
structures by using observational data on synchrotron emission coming from
various hot-spots. One of our main conclusions is that the best hot-spot
candidates for high energy astroparticle production is the extended
($L_{HS}\geq 1kpc$), strongly magnetized ($B> 0.1mG$) terminal shock displaying
synchrotron emission cut-off lying at least in the optical band. We found only
one object (3C273A) over the six objects in our sample being capable to produce
cosmic rays up to $10^{20}$ eV. Secondly, we investigate the astroparticle
spectra produced by two characteric hot-spots (Cygnus A and 3C273 A) by
applying a multi-scale MHD-kinetic scheme, coupling MHD simulations to kinetic
computations using stochastic differential equations. We show that 3C273 A,
matching the previous properties, may produce protons up to $10^{20}$ eV in a
Kolmogorov type turbulence by both computing electron and cosmic ray
acceleration. We also calculate the high-energy neutrino and gamma-ray fluxes
on Earth produced through p-$\gamma$ and p-p processes and compare them to the
most sensitive astroparticle experiments.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 12:54:28 GMT""}]","2009-11-10"
"astro-ph/0411396","Bela Majorovits","B. Majorovits, G. Angloher, C. Bucci, P. Christ, C. Cozzini, F. von
  Feilitzsch, D. Hauff, S. Henry, Th. Jagemann, J. Jochum, H. Kraus, V.
  Mikhailik, J. Ninkovic, F. Petricca, W. Potzel, F. Proebst, Y. Ramachers, M.
  Razeti, W. Rau, W. Seidel, M. Stark, L. Stodolsky, A. J. B. Tolhurst, D.
  Wahl, W. Westphal, H. Wulandari","The CRESST Dark Matter Search","6 pages, 3 figures, to be published in the proceedings of the 5th
  International Workshop on the Identification and Detection of Dark Matter IDM
  2004, Edinburgh, Sept. 2004, World Scientific",,"10.1142/9789812701848_0031",,"astro-ph",,"  We present first competitive results on WIMP dark matter using the
phonon-light-detection technique. A particularly strong limit for WIMPs with
coherent scattering results from selecting a region of the phonon-light plane
corresponding to tungsten recoils. The observed count rate in the neutron band
is compatible with the rate expected from neutron background. CRESST is
presently being upgraded with a 66 channel SQUID readout system, a neutron
shield and a muon veto system. This results in a significant improvement in
sensitivity.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 13:39:07 GMT""}]","2016-11-03"
"astro-ph/0411397","Elysandra Figueredo","E. Figueredo, R. D. Blum, A. Damineli, P. S. Conti","The Stellar Content of Obscured Galactic Giant HII Regions V:
  G333.1--0.4","31 pages, including 12 figures and 3 tables. Accepted for publication
  in the AJ",,"10.1086/427394",,"astro-ph",,"  We present high angular resolution near--infrared images of the obscured
Galactic Giant HII (GHII) region G333.1--0.4 in which we detect an OB star
cluster. For G333.1--0.4, we find OB stars and other massive objects in very
early evolutionary stages, possibly still accreting. We obtained $K$--band
spectra of three stars; two show O type photospheric features, while the third
has no photospheric features but does show CO 2.3 $\mu$m band--head emission.
This object is at least as hot as an early B type star based on its intrinsic
luminosity and is surrounded by a circumstellar disc/envelope which produces
near infrared excess emission. A number of other relatively bright cluster
members also display excess emission in the $K$--band, indicative of
disks/envelopes around young massive stars. Based upon the O star photometry
and spectroscopy, the distance to the cluster is 2.6 $\pm$ 0.4 kpc, similar to
a recently derived kinematic (near side) value. The slope of the $K$--band
luminosity function is similar to those found in other young clusters. The mass
function slope is more uncertain, and we find $-1.3 \pm 0.2 < \Gamma < -1.1 \pm
0.2$- for stars with M $> 5$ M$_\odot$ where the upper an lower limits are
calculated independently for different assumptions regarding the excess
emission of the individual massive stars. The number of Lyman continuum photons
derived from the contribution of all massive stars in the cluster is 0.2
$\times$ $10^{50}$ $s^{-1}$ $< NLyc < 1.9$ $\times$ $10^{50}$ $s^{-1}$. The
integrated cluster mass is 1.0 $\times$ $10^{3}$ $M_\odot < M_{cluster} < 1.3$
$\times$ $10^{3}$ $M_\odot$.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 14:02:01 GMT""},{""version"":""v2"",""created"":""Thu, 25 Nov 2004 23:05:16 GMT""}]","2009-11-10"
"astro-ph/0411398","Joachim Puls","J. Puls, M.A. Urbaneja, R. Venero, T. Repolust, U. Springmann, A.
  Jokuthy, M.R. Mokiem","Atmospheric NLTE-Models for the Spectroscopic Analysis of Blue Stars
  with Winds. II. Line-Blanketed Models","30 pages incl. 20 figures, accepted by A&A","Astron.Astrophys. 435 (2005) 669","10.1051/0004-6361:20042365",,"astro-ph",,"  We present new or improved methods for calculating NLTE, line-blanketed model
atmospheres for hot stars with winds (spectral types A to O), with particular
emphasis on a fast performance. These methods have been implemented into a
previous, more simple version of the model atmosphere code FASTWIND
(Santolaya-Rey et al.1997) and allow to spectroscopically analyze rather large
samples of massive stars in a reasonable time-scale, using state-of-the-art
physics.
  We describe our (partly approximate) approach to solve the equations of
statistical equilibrium for those elements which are primarily responsible for
line-blocking and blanketing, as well as an approximate treatment of the
line-blocking itself, which is based on a simple statistical approach using
suitable means for line opacities and emissivities. Furthermore, we comment on
our implementation of a consistent temperature structure.
  In the second part, we concentrate on a detailed comparison with results from
those two codes which have been used in alternative spectroscopical
investigations, namely CMFGEN (Hillier & Miller 1998) and WM-Basic (Pauldrach
et al. 2001). All three codes predict almost identical temperature structures
and fluxes for lambda > 400 A, whereas at lower wavelengths a number of
discrepancies are found. Optical H/He lines as synthesized by FASTWIND are
compared with results from CMFGEN, obtaining a remarkable coincidence, except
for the HeI singlets in the temperature range between 36,000 to 41,000 K for
dwarfs and between 31,000 to 35,000 K for supergiants, where CMFGEN predicts
much weaker lines. Consequences due to these discrepancies are discussed.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 13:49:15 GMT""},{""version"":""v2"",""created"":""Wed, 9 Feb 2005 08:12:01 GMT""}]","2009-11-10"
"astro-ph/0411399","Carlo Burigana Dr.","Carlo Burigana, Gianfranco De Zotti, Luigina Feretti","Sunyaev-Zeldovich effects, free-free emission, and imprints on the
  cosmic microwave background","12 pages, 7 figures, to appear in: ""Science with the Square Kilometer
  Array"", eds. C. Carilli & S. Rawlings, New Astronomy Reviews, (Elsevier,
  Amsterdam)","New Astron.Rev. 48 (2004) 1107-1117","10.1016/j.newar.2004.09.044",,"astro-ph",,"  The signatures from Sunyaev-Zeldovich effects and free-free emission in the
intergalactic and intracluster medium and at galactic scales probe the
structure evolution at various cosmic times. The detection of these sources
and, possibly, the precise imaging of their spatial structure at the high
resolution and sensitivity achievable with SKA will greatly contribute to the
comprehension of crucial cosmological and astrophysical aspects, as the
physical conditions of early ionized halos, quasars and proto-galactic gas and
the mapping of the thermal and density structure of clusters of galaxies, with
an extremely accurate control of extragalactic radio sources, which represents
also a useful by-product for future CMB spectrum experiments devoted to probe
the thermal plasma history at early times.
","[{""version"":""v1"",""created"":""Mon, 15 Nov 2004 13:52:51 GMT""}]","2009-11-10"
