"astro-ph/0401014","Huib Jan van Langevelde","Huib Jan van Langevelde (1), Friso Olnon (1), Harro Verkouter (1),
  Bauke Kramer (1), Mike Garrett (1), Arpad Szomoru (1), Steve Parsley (1),
  Albert Bos (2) ((1) JIVE (2) ASTRON)","Towards a Large Field of View Archive for the European VLBI Network","4 pages, 1 figure, submitted to the conference proceedings of ADASS
  2003, Strasbourg, ASP conference proceeding",,,,"astro-ph",,"  Traditionally VLBI observations focus on a small patch of sky and image
typically a few 100 mas around a bright source, which is often used to
self-calibrate the data. High spectral and time resolution is needed to image a
larger area, in principle up to the primary beam of the individual telescopes.
The EVN MkIV data processor at JIVE is being upgraded to make such high
resolution data its standard product. From the archive of high resolution data
it will be possible to image many sources in each field of view around the
original targets.
","[{""version"":""v1"",""created"":""Mon, 5 Jan 2004 15:00:49 GMT""}]","2007-05-23"
"astro-ph/0401019","Nathaniel Butler","N. Butler, A. Dullighan, P. Ford, G. Ricker, R. Vanderspek, K. Hurley,
  J. Jernigan, and D. Lamb","Chandra Observations of the Optically Dark GRB030528","4 pages, 1 figures, to appear in Santa Fe GRB Conference Proceedings,
  2003",,"10.1063/1.1810881",,"astro-ph",,"  The X-ray-rich GRB030528 was detected by the HETE satellite and its
localization was rapidly disseminated. However, early optical observations
failed to detect a counterpart source. In a 2-epoch ToO observation with
Chandra, we discovered a fading X-ray source likely counterpart to GRB030528.
The source brightness was typical of X-ray afterglows observed at similar
epochs. Other observers detected an IR source at a location consistent with the
X-ray source. The X-ray spectrum is not consistent with a large absorbing
column.
","[{""version"":""v1"",""created"":""Sun, 4 Jan 2004 19:34:10 GMT""}]","2009-11-10"
"astro-ph/0401020","Nathaniel Butler","N. Butler, A. Dullighan, P. Ford, G. Ricker, R. Vanderspek, K. Hurley,
  J. Jernigan, D. Lamb, and C. Graziani","Optical and X-ray Observations of the Afterglow to XRF030723","4 pages, 2 figures, to appear in Santa Fe GRB Conference Proceedings,
  2003",,"10.1063/1.1810812",,"astro-ph",,"  The X-ray-flash XRF030723 was detected by the HETE satellite and rapidly
disseminated, allowing for an optical transient to be detected ~1 day after the
burst. We discuss observations in the optical with Magellan, which confirmed
the fade of the optical transient. In a 2-epoch ToO observation with Chandra,
we discovered a fading X-ray source spatially coincident with the optical
transient. We present spectral fits to the X-ray data. We also discuss the
possibility that the source underwent a rebrightening in the X-rays, as was
observed in the optical. We find that the significance of a possible
rebrightening is very low (~1 sigma).
","[{""version"":""v1"",""created"":""Sun, 4 Jan 2004 19:40:22 GMT""}]","2009-11-10"
"astro-ph/0401021","Nathaniel Butler","N. Butler, A. Dullighan, P. Ford, G. Ricker, R. Vanderspek, K. Hurley,
  J. Jernigan, and D. Lamb","Previously Claimed(/Unclaimed) X-ray Emission Lines in High Resolution
  Afterglow Spectra","4 pages, 1 figures, to appear in Santa Fe GRB Conference Proceedings,
  2003",,"10.1063/1.1810873",,"astro-ph",,"  We review the significance determination for emission lines in the Chandra
HETGS spectrum for GRB020813, and we report on a search for additional lines in
high resolution Chandra spectra. No previously unclaimed features are found. We
also discuss the significance of lines sets reportedly discovered using XMM
data for GRB011211 and GRB030227. We find that these features are likely of
modest, though not negligible, significance.
","[{""version"":""v1"",""created"":""Sun, 4 Jan 2004 19:47:38 GMT""}]","2009-11-10"
"astro-ph/0401022","Stephan Rosswog","Stephan Rosswog","Gamma-ray Bursts and their Central Engines","Invited review ""Superdense QCD matter and compact stars"", Yerevan,
  Armenia, Sept. 2003; 20 pages; reference added",,,,"astro-ph",,"  Gamma-ray bursts are the most luminous and probably the most relativistic
events in the universe. The last few years have seen a tremendous increase in
our knowledge of these events, but the source of the bursts still remains
elusive. I will summarise recent progress in this field with special emphasis
on our understanding of the possible progenitor systems.
","[{""version"":""v1"",""created"":""Sun, 4 Jan 2004 21:43:15 GMT""},{""version"":""v2"",""created"":""Fri, 9 Jan 2004 15:20:56 GMT""}]","2007-05-23"
"astro-ph/0401023","Habib Khosroshhai","Habib Khosroshahi, Laurence Jones, Trevor Ponman","An old galaxy group: Chandra X-ray observations of the nearby fossil
  group NGC 6482","11 pages, 12 postscript figures. Accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 349 (2004) 1240","10.1111/j.1365-2966.2004.07575.x",,"astro-ph",,"  We present the first detailed X-ray observations, using Chandra, of NGC 6482
- the nearest known `fossil group'. The group is dominated by an optically
luminous giant elliptical galaxy and all other known group members are at least
two magnitudes fainter. The global X-ray properties (luminosity, temperature,
extent) of NGC 6482 fall within the range of other groups, but the detailed
properties show interesting differences. We derive the gas temperature and
total mass profiles for the central 30 kpc using ACIS spatially resolved
spectroscopy. The temperature profile shows a continuous decrease outward,
dropping to 0.63 of its central value at 0.1 r_200. The derived total mass
profile is strongly centrally peaked, suggesting an early formation epoch.
These results support a picture in which fossil groups are old, giving time for
the most massive galaxies to have merged to produce a central giant elliptical
galaxy.
  Although the cooling time within 0.1 r_200 is less than a Hubble time, no
decrease in central temperature is detected. The entropy of the system lies
toward the low side of the distribution seen in poor groups, and it drops all
the way into the centre of the system, reaching very low values. No isentropic
core, such as those predicted in simple preheating models, is present. Given
the lack of any central temperature drop in the system, it seems unlikely that
radiative cooling can be invoked to explain this low central entropy. We find
that the centrally peaked temperature profile is consistent with a steady-state
cooling flow solution with an accretion rate of 2 solar mass per year, given
the large PdV work arising from the cuspy mass profile. However, solutions
involving distributed or non-steady heating cannot be ruled out.
","[{""version"":""v1"",""created"":""Mon, 5 Jan 2004 03:20:08 GMT""}]","2009-11-10"
"astro-ph/0401024","Yeshe Fenner","Charles H. Lineweaver (1 & 2), Yeshe Fenner (3), and Brad K. Gibson
  (3) ((1) UNSW, (2) Macquarie University, (3) Swinburne University)","The Galactic Habitable Zone and the Age Distribution of Complex Life in
  the Milky Way","9 pages, 4 figs. Published in Science, 2 January 2004","Science 303 (2004) 59-62","10.1126/science.1092322",,"astro-ph",,"  We modeled the evolution of the Milky Way to trace the distribution in space
and time of four prerequisites for complex life: the presence of a host star,
enough heavy elements to form terrestrial planets, sufficient time for
biological evolution and an environment free of life-extinguishing supernovae.
We identified the Galactic habitable zone (GHZ) as an annular region between 7
and 9 kiloparsecs from the Galactic center that widens with time and is
composed of stars that formed between 8 and 4 billion years ago. This GHZ
yields an age distribution for the complex life that may inhabit our Galaxy. We
found that 75% of the stars in the GHZ are older than the Sun.
","[{""version"":""v1"",""created"":""Mon, 5 Jan 2004 07:07:22 GMT""}]","2009-11-10"
"astro-ph/0401025","Jose Alfonso Lopez Aguerri","J. A. L. Aguerri, J. Iglesias-Paramo, J. M. Vichez, and C.
  Mu\~noz-Tu\~n\'on","Environmental Effects in the Structural Parameters of Galaxies in the
  Coma Cluster","39 pages, 17 figures. Accepted for publication in AJ",,"10.1086/382107",,"astro-ph",,"  We have studied 116 bright galaxies from the Coma cluster brighter than
$m_{r}=17$ mag. From a quantitative morphological analysis we find that the
scales of the disks are smaller than those of field spiral galaxies. There is a
correlation between the scale of the disks and the position of the galaxy in
the cluster; no large disks are present near the center of the cluster or in
high density environments. The structural parameters of the bulges are not
affected by the environment. We have analyzed the distribution of blue and red
objects in the cluster. For spirals there is a trend between color and position
in the cluster. The bluest spiral galaxies are located at larger projected
radii; they also show larger velocity dispersions than the red ones. The
differences in the scale of the disks between cluster galaxies and local
samples of isolated galaxies and the color distribution of the objects can be
understood in terms of the harassment scenario.
","[{""version"":""v1"",""created"":""Mon, 5 Jan 2004 11:29:33 GMT""}]","2015-06-24"
"astro-ph/0401026","Kim Page","K.A. Pounds (1), J.N. Reeves (2), K.L. Page (1) and P.T. O'Brien (1)
  ((1) University of Leicester, (2) Goddard Space Flight Center)","An XMM-Newton observation of the Seyfert 1 galaxy 1H 0419-577 in an
  extreme low state","25 pages, 8 figures, accepted by ApJ",,"10.1086/382678",,"astro-ph",,"  Previous observations of the luminous Seyfert 1 galaxy 1H 0419-577 have found
its X-ray spectrum to range from that of a typical Seyfert 1 with 2-10 keV
power law index Gamma ~ 1.9 to a much flatter power law of Gamma ~ 1.5 or less.
We report here a new XMM-Newton observation which allows the low state spectrum
to be studied in much greater detail than hitherto. We find a very hard
spectrum (Gamma ~ 1.0), which exhibits broad features that can be modelled with
the addition of an extreme relativistic Fe K emission line or with partial
covering of the underlying continuum by a substantial column density of
near-neutral gas. Both the EPIC and RGS data show evidence for strong line
emission of OVII and OVIII requiring an extended region of low density
photoionised gas in 1H 0419-577. Comparison with an earlier XMM-Newton
observation when 1H 0419-577 was 'X-ray bright' indicates the dominant spectral
variability occurs via a steep power law component.
","[{""version"":""v1"",""created"":""Mon, 5 Jan 2004 12:28:14 GMT""}]","2009-11-10"
"astro-ph/0401027","Lev Yungelson","L. Yungelson, G. Nelemans, S.F. Portegies Zwart","AM CVn systems as optical, X-ray and GWR sources","3 pages, 2 figures, to appear in proceedings of the IAU Coll. 194
  ""Compact Binaries in the Galaxy and beyond"", La Paz (Mexico), November 17-21,
  2003",,,,"astro-ph",,"  We discuss the model for the Galactic sample of the AM CVn systems with
orbital periods P less than 1500 s, that can be detected in the optical and/or
X-ray bands and may be resolved by the gravitational waves detector LISA. At
P=3 to 10 min all detectable systems are X-ray sources. At P greater than 10
min most systems are only detectable in the V-band. About 30% of the X-ray
sources is also detectable in the V-band. About 10,000 AM CVn systems might be
resolved by LISA; this is comparable to the number of detached double white
dwarfs that can be resolved. Several hundreds of AM CVn LISA sources might be
also detectable in the V- and/or X-ray bands.
","[{""version"":""v1"",""created"":""Mon, 5 Jan 2004 12:53:09 GMT""}]","2007-05-23"
